,review,rating
173,Îți poți personaliza ușor cafeaua și dimineața chiar ai de apăsat un singur buton  Prin urmare  mi-a simplificat mult diminețile  Îmi place să experimentez cu mai multe opțiuni și după aproape o lună  încă mai descopăr lucruri noi  Este foarte ușor de curățat și devii foarte rapid dependent de sistemul LatteGo,1
174,Laptop ul are un design plăcut  tastatura iluminată RGB cu un sistem bun de răcire  temperaturile nu depășesc 70-75 grade nici dupa ore în șir de seriale sau jocuri  silențios și cu margini subțiri  Sunt foarte mulțumit de el raport calitate-preț bun  iar pe viitor o să-i adaug încă un slot de memorie SSD și eventual încă 8 gb memorie RAM pentru ai spori performanțele,1
175,Un laptop convertibil cu un raport calitate-pret excelent  Se misca foarte bine datorita ssd-ului si a procesorului de ultima generatie de la AMD,1
176,Merge foarte bine si o recomand,1
177,Un produs super  nici nu stiam ca poate exista un fierbator cu setari temperatura  Eram obisnuit sa opresc la nimereala daca nu voiam apa fierbinte,1
178,Am achizitionat o si este foarte buna  merge cu bucataria mea si are un finisaj fin si functioneaza  O alegere buna!,1
179,Recomand  Produs original samsung  verificat dupa SN  Made in vietam  produs in mai 2020  Este exact incarcatorul care vine la S9 in pachet,1
180,Telefonul este foarte bun  materialele premium iar designul este cu totul deosebit Camerele sunt excelente  Android curat sa actualizat la Android 10,1
181,Sper bun si frumos Afișaz electronic luminos  mare si clar!!! Aceași greutate la mai multe cântări consecutive  Recomand,1
182,O statie foarte buna! Jetul de abur este foarte puternic si este de mare ajutor in a termina repede sesiunea de calcat  Cele 4 moduri sunt se foarte mare ajutor  Capacitatea vasului de apa este mare  Pe scurt    recomand!!!,1
183,Merita banii  Recomand,1
184,Il recomand    se misca foarte bine rapid    hartile sunt complete    face toti banii! o investtitie f buna!,1
185,Extraordinar  Foarte calitativă  Tastele sunt ok  Lumina de nota 10+   După vreo 160 ore de Gaming (de 4 luni de când o am) funcționează încă foarte bine  5 stele,1
186,In sfarsit un  proc de la AMD care le da batai de cap serioase celor de la Intel( performante superioare fata de tot ceea ce poate oferi Intel la acelasi pret)     l-am achizitionat de o saptamana  l-am testat pe ultimele aparitii in materie de gaming( n-am facut nici un test de procesare video dar din ceea ce am citit pe forumuri nu sta rau nici acolo) si pot spune ca isi merita fiecare banut  recomand cu caldura!!,1
187,Sper sa fie buna!!,1
188,Este excelet in raport calitate pret  Il folosesc cu un amplificator alpine bbx t600 zguduie bine de tot,1
189,Folosesc de curand acest aparat de tuns  de cand nu am avut posibilitatea sa merg la frizerie  Pot sa spun ca sunt foarte multumit  se comporta la fel ca un aparat profesional de tuns  iar numarul mare de accesorii il face util pentru intreaga suprafata a corpului  Aparatul este produs din materiale de calitate  iar baterie eate suficient de puternica pentru a nu te lasa balta in timp ce il folosesti  :) sunt foarte multumit,1
190,Deocamdată pare o camera decentă pentru pretul de 149 de lei  Este exact cum te astepti: plug&play  o bagi in calculator si merge  Singurul inconvenient ar fi sistemul de prindere care pe monitorul meu nu prea sta fix  dar nu e o problema prea mare  O consider foarte OK ca raport preț/calitate  luminile LED ajutand si ele la calitatea imaginii,1
191,Super  il recomand   o singura remarca am: trebuie folosit cu vasul pt ca in mana este foarte greu mai mult de 2 minute,1
192,sunt forte multumit in 2 zile am primit coletul si am sa mai comand in viitor,1
193,Merita! Isi face treaba foarte foarte bine!,1
194,Sunt foarte bune nu consuma baterie dar ce e urat ca este stick-ul mare si este posibil sa il rupi din neantentie si nu mai pot fii folosite   Cum am patit eu :(,1
195,Foarte mulțumit  Nimic contra ( cei drept  am adăugat încă un hard ssd 960GB+8GRAM  aveam nevoie  tornt+jocuri),1
196,Am cumparat acest fier de calcat datorita caracteristicilor tehnice ale sale  Acestea s-au dovedit a fi adevarate 100%  Calcatul a devenit o placere: calca perfect orice tip de material  de la bumbac la matase  nu lasa cute    E grozav!  Da  recomand acest produs  Acest review a fost postat initial pe site-ul Philips,1
197,Din ce am văzut în gameplay acest joc este o schimbare majora in bine si mai ales este plăcut faptul că este în Egipt chiar cred că va fi un joc de 10 sau 9,1
198,Recomand aceste casti din toate punctele de vedere: -calitatea materialelor -calitatea sunetului  -calitatea microfonului  -software excelent,1
199,Joc așteptat de foarte mult timp   Ca sa spui ca jocul este frumos    Este prea puțin       Este o opera de artă 😎😍,1
200,Recomand produsul  Se instalează ușor  Apa are gust mai bun  Nu mai trebuie sa cumpăr sticle de apa în plastic  ,1
201,Foarte buna tastatura!Switch urile sunt clicky si se apasa foarte bine  Culorile sunt foarte clare si diversificate,1
202,👌,1
203,Foarte mulțumit de achiziție  sunet clar la volum maxim  conectare rapidă cu toate device-urile din casa,1
204,Arata foarte bine-se mișcă excelent-meege și anumite jocuri nu de calitate mare-nu are probleme-un leptop foarte bun merită toți bani✌️,1
205,Sper sa fie bun,1
206,Acest router are si o baterie  sau functioneaza doar cu sursa de energie de la laptop? Mersi!    Buna ziua     Routerul se alimenteaza ori de la laptop  prin USB  ori de la priza     Multumim   Echipa Altex,1
207,Taie foarte bine si cele mai mici fire  lamele sunt ascutite si rezistente si ai o varietate de setari de lungime  Este waterproof ceea ce e inca un plus! Il recomand!,1
208,Becul este compatibil foarte bine cu Google Assistant și nu am întâmpinat nicio problemă majoră  Ar fi doar un lucru  lumina colorată nu are o intensitate așa luminoasă ca cea albă  dar  în rest  îl recomand!,1
209,Se comporta foarte bine  Chiar peste asteptari la acest pret,1
210,Foarte bun    își merită banii   se aude bine    Se fixează ușor                           Recomand  ,1
211,Un produs foarte bun  usor de folosit si de curatat  Cel mai mult imi place ca nu mai trebuie sa spal toata bucataria dupa ce prajesc ceva!!! 😂😂😂,1
212,Produs de o calitate excptionala  Filmare pe timp de noapte foarte buna  Recomand,1
213,eu cred ca este foarte bun acest joc,1
214,Sunet destul de bun  bass-ul nu ma da pe spate  l-am luat resigilat si o boxa e zgariata dar nu e problema  aspect placut  cablurile de la boxe sunt destul de lungi  nu vine cu cine stie ce instructiuni  nu vine cu cablu aux  si ca o concluzie la pretul de 200 de lei e destul de ok,1
215,Electrolux   o marca de lux si inovatie  Achizitionat in sep 2020  Un cuptor cu functii inovatoare si materiale de calitate   recomand !!!,1
216,Un produs excepțional  Merită fiecare bănuț,1
217,Este destul de bun  pentru cei care nu au nevoie de spatiu foarte mare e suficient  atinge in medie cam 80MB/s,1
218,Produsul merge pe un ps4 slim? Și știu ca era undeva la 300 de lei jocul cum de are prețul asta?,1
219,L-am luat pentru baiatul nostru care este student  Este excelent  Practic si usor de folosit  CAnd are nevoie sa isi gateasca ceva il foloseste cu succes,1
220,imprimare mare circa 1000-2000 de pg  micuta pt un spatiu mai redus  si adf care este foarte util la copiere !,1
221,Am cumparat produsul la promotie cu 18 lei si sunt foarte incantat  L-am testat si in 15 minute a incarcat bateria telefonului la 20 %  Chiar merita achizitionat  Poate ca era mai bine sa aiba si un led pentru avertizare incarcare,1
222,Este foarte utilă și performantă  ajută la o curățare eficientă a dinților  recomand!,1
223,Am tot urmarit unboxing-uri si pareri despre acest telefon  abia am plasat o comanda si abia astept sa imi ajunga,1
224,Acest sistem este ideal pentru școala online  Se mișcă foarte bine și nu se blochează când rulează Zoom  Chiar dacă nu are acumulator  acest PC se poate muta ușor dintr-o camera in alta  Dacă veți cauta un laptop care să aibă caracteristici similare  prețul sare de 3500 lei (in condițiile actuale),1
225,Se potriveste perfect  Am suprapus un uscator AEG pe o masina de spalat tot AEG  Se potriveste perfect,1
226,Din cea ce vad mi se pare ca este buna Acum astept să fie și bună,1
227,Un aparat usor de utilizat  o simpla apasare de buton si ai cafeaua preferata -spumeaza laptele super bine -vas lapte usor de curatat -rezervor apa mare design excelent -rasnita ceramica Contra: -un aparat putin zgomotos per total recomand produsul  Acest review a fost postat initial pe site-ul Philips,1
228,Statie foarte buna,1
229,"Eu il am din 2014 si functioneaza minunat si acum  Nu stiu ce reducerea pacii am prins de l-am luat cu 200 lei ca nu era Black Friday  dar pot spune ca face toti banii    In afara de fisierele "" iso"" care trebuie transformate citeste orice format video  singurul minus ar fi cum spunea si altcineva mai sus ar fi ca nu are iesire audio directa  dar scoti sunetul din TV pt ca cablul HDMI transmite si video si sunet",1
230,Căștile se aud foarte bine  au un bass puternic Am probat și microfonul  se aude foarte bine am făcut și un test in timp ce vorbeam am dat cu mana pe microfon și nu se auzea doar vocea mea căștile sunt foarte bune și le recomand,1
231,Am cumparat acest produs deoarece pretul este bun (5500 lei de black friday) si reducerea chiar este reala pentru ca il urmaresc de ceva timp  Astept sa ajunga si revin cu niste impresii  Daca aveti banii acestia parerea mea e ca este best buy!,1
232,Un laptop subire  usor  portabil  iar marginile display ului sunt foarte subtiri  O configuratie foarte buna!,1
233,Un produs bun  își face treaba mandrina pare a fi de calitate  un pic cam grea  o recomand cu încredere,1
234,nu are casti are husa siliconica,1
235,cred ca ar merita 5 stele   am 100mb de la Digi router TP Link AC5400 si a rezultat o viteza foarte buna  cam la mai mult de jumatate fata de ce srie pe stick  FOARTE MULTUMIT  Doar ca ieri cind l-am cumparat era la pret intreg,1
236,Cel mai bun!,1
237,I-am dat pre comanda sper sa ajunga ca anul trecut cu o zi inainte de lansare,1
238,Am comandat acest cuptor după ce m-am documentat temeinic despre cuptoarele electrice  Sunt foarte mulțumită de el și cred că este cea mai bună alegere  cu siguranță unul dintre cele mai bune de piață,1
239,Un televizor perfect pt cei ce nu vor smart  fullhd cu o imagine super chiar foarte buna sunt foarte incantat de achizitie  recomand,1
240,Neasteptat de placuta prima experienta cu acest kit  tastatura are layout de limba romana (are diacritice direct pe tastatura) este slim raspunde foarte bine  Mouse neasteptat de ergonomic desi e undeva intre unul mic si unul mare si are dpi pana la 2400 care iar ma impresionat  Tastatura nu e chiar silentioasa findca se aude un mic click cand apesi tastele  iar mouseul e chiar silentios  Ambele merg foarte bine si sunt precise  Ma impresionat si de asta am si scris acest review  recomand cu placere,1
241,Iti ocupa timpul intr-un mod bun Super joc!,1
242,Recomand  cumparat de la Altex  e foarte practic si functioneaza perfect  Il o ora la incarcat si functioneaza in jur de 10-12 ore,1
243,Este foarte bun,1
244,O tastatura ușoară la mana și rezistenta   sper sa ma tina   Un preț foarte bun   chiar am rămas impresionat  vad ca din ce în ce mai bune sunt produsele myria ,1
245,Initial a fost un moft  dar totusi si-a dovedit utilitatea  Am mai multe pe birou  tastatura  mouse  midi controller si mi le tine pe toate la locul lor  Inainte se mai miscau si trebuia sa le aranjez  Pretul este bun  Merita,1
246,jocul mi se pare excelent   povestea destul de scurta  dar foarte distractiva  si niste caractere pe masura,1
247,ba frate chiar nu stiu le am gasit am vazut ca sunt scumpe arata misto sper ca te am ajutat cu recenzia,1
248,Conectarea facila la internet culori deosebite  sunet fffoarte bun!!!Calitate preț foarte ok!!!Recomand acest produs!!!,1
249,nu vreau ca acest mouse sa aiba o singura recenzie si aia prost făcută (1 stea) pentru ca mouse ul e bun,1
250,Este un sistem de sunet foarte bun  m-i l-au recomandat chiar băieții de la Altex și n-au mințit,1
251,E super monitorul  l-am prins la 550 lei (resigilat) si va pot spune ca nu are nici un defect  nici o zgarietura si se vede super  Aveti grija cu FreeSync-ul pentru ca e mai mult pentru placile AMD decat Nvidia  insa in rest e super merge ok nu are o problema cu culorile sau imaginea sa o distorsioneze! Super eu il recomand  Il am de cateva zile si e ok,1
252,Este excelent  bate orice telefon  chiar si un galaxy8  ma refer la viteza  performanta  stocare! Se vede ca este decacore cu 32 gb Recomand cu caldura,1
253,Un telefon foarte bun și ieftin  Face niște poze excepționale și bateria duce foarte mult  Este numai bun pentru mine  Singurul comentariu negativ pe care îl am este ca nu are serviciile google  dar majoritatea aplicațiilor se pot instala cu ușurință,1
254,O periuta excelenta!,1
255,Am achizitionat telefonul de o saptamana  functioneaza foarte bine  filmari bune  selfie si poze de calitate  baterie foarte buna  L-am achizionat la 1000 de lei  in oferta zilnica Altex  Isi merita banii  cu prisosinta  Inca mai am multe de descoperit  Deocamdata  nu gasesc huse pentru el!,1
256,Cel mai bun telefon din lume   Calitate maxima și la jocuri și la camera și la tot  între  Apple și samsung e o diferența foarte mare 10000 / 0,1
257,nu stiu cum am trait fara oala asta  este geniala  are 45 de programe poti face de la orez la supa; este extraordinara! orezul a iesit super bun :),1
258,Aparatul parea ok insa din nefericire eu i-am facut retur deoarece nu avea optiunea stampilarii datei si a orei pe fotografii optiune obligatorie pentru ce il foloseam eu,1
259,Fain,1
260,L am achiziționat pentru fiica mea  fiind studentă  Ea este mulțumită  de produs  fiind ușor de manevrat  incalzindu se rapid  funcția de abur ajutând mult la netezirea rapidă a lucrurilor mai șifonate Recomandam produsul!,1
